session_id,logged,gender,age,page_view_time,session_duration_minutes,page_scroll_depth,frustration_count,browser,operating_system,referal_source,date,state,city,contacted
5a6c7d20-89c5-11ef-94be-6045cb84ea6c,0,F,20,29,17,87,2,FireFox,macOS,Social media,2024-10-11 07:41:42.040670,Rio de Janeiro,Niteroi,0
5a2890d3-89c5-11ef-a31d-6045cb84ea6c,1,F,25,23,52,60,0,Edge,Windows,Search engine,2024-10-11 06:42:15.594529,Minas Gerais,Ouro Preto,0
5adc4b1b-89c5-11ef-9563-6045cb84ea6c,1,M,17,12,51,98,0,Edge,Windows,Social media,2024-10-11 09:37:58.772393,Minas Gerais,Belo Horizonte,0
5a768397-89c5-11ef-80aa-6045cb84ea6c,0,F,34,22,18,80,0,Edge,Windows,Social media,2024-10-14 05:09:41.105371,Sao Paulo,Sao Paulo,0
5a58c59e-89c5-11ef-8d18-6045cb84ea6c,0,F,21,35,70,20,2,Chrome,Windows,Social media,2024-10-11 04:54:55.910454,Rio de Janeiro,Petropolis,1
5ae1aab3-89c5-11ef-b450-6045cb84ea6c,0,M,19,0,5,29,16,Chrome,Windows,Direct,2024-10-11 05:44:29.807607,Rio de Janeiro,Rio de Janeiro,0
59f3bc2d-89c5-11ef-be26-6045cb84ea6c,1,F,25,30,45,50,0,FireFox,Windows,Social media,2024-10-11 07:52:00.248298,Minas Gerais,Uberlandia,0
59468197-89c5-11ef-8126-6045cb84ea6c,1,F,19,15,13,48,4,Edge,Android,Social media,2024-10-11 08:37:29.114026,Sao Paulo,Santos,1
59ea0f81-89c5-11ef-8a17-6045cb84ea6c,0,F,27,11,38,84,0,FireFox,Windows,Social media,2024-10-09 02:31:41.184895,Minas Gerais,Uberlandia,0
5a73d511-89c5-11ef-ba77-6045cb84ea6c,0,F,28,50,31,70,0,Edge,macOS,Social media,2024-10-11 06:57:55.087796,Sao Paulo,Campinas,0
5984eebd-89c5-11ef-a31e-6045cb84ea6c,1,F,32,46,74,6,2,Chrome,Windows,Social media,2024-10-14 07:40:58.522143,Rio de Janeiro,Rio de Janeiro,0
5a6bb85b-89c5-11ef-bff8-6045cb84ea6c,1,F,27,7,12,59,0,Edge,Android,Social media,2024-10-11 07:27:50.034632,Minas Gerais,Ouro Preto,0
596c16c7-89c5-11ef-9334-6045cb84ea6c,0,F,24,28,35,92,0,Edge,Windows,Social media,2024-10-12 08:25:32.359328,Minas Gerais,Ouro Preto,0
5946a8a7-89c5-11ef-b880-6045cb84ea6c,1,F,29,39,37,46,1,Chrome,Windows,Social media,2024-10-12 09:31:08.115026,Sao Paulo,Santos,0
5ac48691-89c5-11ef-894c-6045cb84ea6c,0,M,17,34,88,73,3,Edge,Windows,Social media,2024-10-11 09:09:42.616628,Rio de Janeiro,Rio de Janeiro,0
5acafb36-89c5-11ef-9c45-6045cb84ea6c,0,M,27,44,78,72,0,Chrome,Windows,Social media,2024-10-11 05:02:52.658936,Sao Paulo,Santos,0
5b2d8912-89c5-11ef-9fdf-6045cb84ea6c,1,M,32,48,79,52,0,Edge,Android,Direct,2024-10-08 07:38:27.304820,Sao Paulo,Sao Paulo,0
5aaaea34-89c5-11ef-9bb3-6045cb84ea6c,0,M,27,17,13,7,3,Chrome,Windows,Social media,2024-10-10 06:31:16.448785,Sao Paulo,Santos,1
59424a96-89c5-11ef-a75c-6045cb84ea6c,1,F,26,23,49,21,3,Chrome,Windows,Social media,2024-10-11 09:38:47.085403,Sao Paulo,Campinas,0
5ba5555e-89c5-11ef-867b-6045cb84ea6c,0,M,20,53,11,37,0,Opera,Android,Search engine,2024-10-12 07:03:33.089929,Minas Gerais,Belo Horizonte,1
5b9a974f-89c5-11ef-8b15-6045cb84ea6c,0,M,26,49,39,6,0,Edge,Windows,Social media,2024-10-11 05:30:04.019527,Minas Gerais,Ouro Preto,1
5a261d1d-89c5-11ef-a1f8-6045cb84ea6c,0,F,22,38,29,28,0,FireFox,Windows,Social media,2024-10-11 15:57:29.578460,Minas Gerais,Uberlandia,1
599f82db-89c5-11ef-8ea5-6045cb84ea6c,1,F,32,5,33,83,0,FireFox,Windows,Direct,2024-10-12 15:41:54.696328,Sao Paulo,Campinas,0
5a5e9a85-89c5-11ef-80ec-6045cb84ea6c,1,F,28,32,32,35,10,Edge,Windows,Search engine,2024-10-12 02:48:01.948672,Rio de Janeiro,Rio de Janeiro,0
5b6add66-89c5-11ef-9e39-6045cb84ea6c,1,M,27,31,3,61,0,FireFox,Windows,Search engine,2024-10-08 11:42:39.706749,Minas Gerais,Belo Horizonte,0
59d67d79-89c5-11ef-9fbe-6045cb84ea6c,0,F,33,59,24,12,0,FireFox,Windows,Social media,2024-10-11 09:58:43.056639,Rio de Janeiro,Petropolis,1
593cf7c5-89c5-11ef-97ea-6045cb84ea6c,1,F,28,22,47,43,20,Chrome,Windows,Social media,2024-10-12 08:28:08.051515,Sao Paulo,Campinas,0
5b2144b8-89c5-11ef-9287-6045cb84ea6c,1,M,32,17,55,4,23,Edge,macOS,Social media,2024-10-11 09:32:57.224427,Minas Gerais,Belo Horizonte,0
5ae65ca1-89c5-11ef-8b72-6045cb84ea6c,1,M,24,38,17,92,0,Edge,Windows,Search engine,2024-10-11 06:54:09.838377,Rio de Janeiro,Rio de Janeiro,0
59f1e4f7-89c5-11ef-bc64-6045cb84ea6c,0,F,27,29,30,94,0,Edge,Windows,Direct,2024-10-11 06:27:21.236235,Sao Paulo,Sao Paulo,0
596388c4-89c5-11ef-a4c2-6045cb84ea6c,1,F,33,20,12,53,0,Chrome,Windows,Social media,2024-10-11 09:26:52.303264,Sao Paulo,Sao Paulo,0
5a047f4a-89c5-11ef-9b6c-6045cb84ea6c,0,F,29,17,46,18,0,FireFox,Android,Social media,2024-10-13 09:03:59.358151,Minas Gerais,Belo Horizonte,1
5a06922e-89c5-11ef-b936-6045cb84ea6c,0,F,31,871,27,27,0,Edge,Android,Social media,2024-10-12 09:09:30.371742,Sao Paulo,Santos,1
5990dc20-89c5-11ef-89ca-6045cb84ea6c,0,F,31,11,55,50,0,Chrome,Android,Social media,2024-10-08 05:50:12.600310,Sao Paulo,Campinas,0
59a33cac-89c5-11ef-997a-6045cb84ea6c,0,F,18,4,10,41,0,Edge,Windows,Social media,2024-10-11 03:22:43.720746,Sao Paulo,Campinas,1
59dab4c9-89c5-11ef-96b8-6045cb84ea6c,1,F,23,44,48,6,0,Edge,Windows,Search engine,2024-10-11 05:00:26.084269,Minas Gerais,Uberlandia,1
5ae394ed-89c5-11ef-ba88-6045cb84ea6c,0,M,23,27,73,11,0,Edge,Android,Social media,2024-10-13 04:18:51.820158,Minas Gerais,Belo Horizonte,1
5ac6ad93-89c5-11ef-8f54-6045cb84ea6c,1,M,24,46,58,40,0,Edge,macOS,Social media,2024-10-10 23:55:49.630734,Sao Paulo,Santos,0
5a48087e-89c5-11ef-b4e6-6045cb84ea6c,0,F,31,7,85,60,0,Chrome,Windows,Social media,2024-10-11 07:00:24.801753,Minas Gerais,Ouro Preto,0
5a1c106c-89c5-11ef-a8de-6045cb84ea6c,0,F,22,20,73,92,0,FireFox,Android,Social media,2024-10-11 07:07:01.512599,Sao Paulo,Santos,0
5ae10e60-89c5-11ef-bcb1-6045cb84ea6c,1,M,16,7,80,84,0,Chrome,Windows,Search engine,2024-10-11 08:35:37.803606,Rio de Janeiro,Rio de Janeiro,0
5b000f90-89c5-11ef-a181-6045cb84ea6c,0,M,16,1577,76,7,0,Edge,Windows,Social media,2024-10-11 07:17:41.007799,Rio de Janeiro,Petropolis,1
5ae4d301-89c5-11ef-8f37-6045cb84ea6c,0,M,34,4,87,16,0,Chrome,Android,Direct,2024-10-11 20:56:59.828300,Rio de Janeiro,Niteroi,0
59c4a62b-89c5-11ef-9dcd-6045cb84ea6c,1,F,30,18,46,51,0,Chrome,Windows,Social media,2024-10-11 07:32:41.939716,Sao Paulo,Campinas,0
59c62f43-89c5-11ef-80f8-6045cb84ea6c,1,F,26,33,37,12,0,FireFox,Windows,Search engine,2024-10-14 09:07:51.950778,Sao Paulo,Sao Paulo,1
5aed65bd-89c5-11ef-83bd-6045cb84ea6c,1,M,17,34,34,76,0,Chrome,Android,Search engine,2024-10-14 05:39:10.884636,Sao Paulo,Santos,0
5b4d9d6c-89c5-11ef-ab65-6045cb84ea6c,0,M,22,34,43,40,0,Edge,Windows,Social media,2024-10-11 06:13:45.515057,Rio de Janeiro,Rio de Janeiro,1
5a0a8f61-89c5-11ef-97c4-6045cb84ea6c,1,F,25,23,4,63,3,Chrome,Windows,Social media,2024-10-11 06:55:09.397884,Sao Paulo,Santos,0
598cc221-89c5-11ef-95d8-6045cb84ea6c,1,F,25,22,85,42,0,Edge,Android,Search engine,2024-10-11 06:24:10.573430,Minas Gerais,Belo Horizonte,0
5a230b83-89c5-11ef-bc7d-6045cb84ea6c,1,F,24,18,79,92,0,Edge,Windows,Social media,2024-10-11 05:39:02.558349,Sao Paulo,Santos,0
59f31d77-89c5-11ef-837b-6045cb84ea6c,1,F,27,24,50,17,0,Edge,Windows,Social media,2024-10-11 05:53:15.244235,Sao Paulo,Sao Paulo,1
59737541-89c5-11ef-b502-6045cb84ea6c,1,F,19,31,51,16,0,FireFox,Windows,Social media,2024-10-10 07:15:27.407622,Minas Gerais,Uberlandia,1
5a5fd307-89c5-11ef-ad88-6045cb84ea6c,1,F,22,44,36,55,0,Edge,Windows,Social media,2024-10-11 07:08:46.956672,Sao Paulo,Campinas,0
5b3b2ec2-89c5-11ef-8e73-6045cb84ea6c,0,M,20,53,28,54,0,Chrome,Windows,Social media,2024-10-14 04:44:22.394259,Rio de Janeiro,Niteroi,1
5a33107a-89c5-11ef-8e68-6045cb84ea6c,0,F,17,42,0,67,0,Edge,Windows,Search engine,2024-10-11 04:46:32.663333,Minas Gerais,Uberlandia,1
5a8014bc-89c5-11ef-83b8-6045cb84ea6c,1,M,22,47,55,19,20,Chrome,Android,Social media,2024-10-11 05:56:21.169067,Rio de Janeiro,Rio de Janeiro,0
5ac3ea52-89c5-11ef-834e-6045cb84ea6c,1,M,23,23,1,88,0,FireFox,Windows,Social media,2024-10-11 00:32:05.612628,Rio de Janeiro,Petropolis,0
5ac43870-89c5-11ef-b029-6045cb84ea6c,0,M,29,7,88,57,17,Edge,Windows,Search engine,2024-10-11 08:32:43.614628,Sao Paulo,Santos,0
5ab5aaf6-89c5-11ef-a41d-6045cb84ea6c,1,M,31,10,45,58,0,Edge,Windows,Social media,2024-10-11 07:21:36.519256,Sao Paulo,Santos,0
5b083703-89c5-11ef-bf16-6045cb84ea6c,1,M,25,43,62,65,0,Edge,IOS,Social media,2024-10-12 03:30:22.060237,Minas Gerais,Belo Horizonte,0
5af4f1b3-89c5-11ef-a9de-6045cb84ea6c,0,M,16,32,6,86,0,Chrome,Android,Direct,2024-10-13 07:50:23.933944,Rio de Janeiro,Petropolis,0
5958a7ec-89c5-11ef-a38d-6045cb84ea6c,0,F,31,27,38,73,0,Chrome,Windows,Social media,2024-10-11 07:17:06.231972,Minas Gerais,Belo Horizonte,0
5a9175af-89c5-11ef-b8ce-6045cb84ea6c,1,M,31,21,25,38,0,Edge,Windows,Search engine,2024-10-09 07:17:00.281963,Sao Paulo,Sao Paulo,0
5ad1c6bf-89c5-11ef-923b-6045cb84ea6c,1,M,23,36,74,93,0,Edge,Windows,Search engine,2024-10-11 02:44:04.703468,Minas Gerais,Uberlandia,0
5bb65368-89c5-11ef-9cc5-6045cb84ea6c,1,M,20,1,25,50,6,Chrome,Windows,Search engine,2024-10-14 09:31:59.201290,Minas Gerais,Ouro Preto,0
59d1e3a8-89c5-11ef-9177-6045cb84ea6c,0,F,31,17,61,2,0,Edge,Windows,Social media,2024-10-11 09:07:43.026487,Sao Paulo,Santos,1
59d7303f-89c5-11ef-a2ed-6045cb84ea6c,0,F,18,36,15,11,0,FireFox,Windows,Social media,2024-10-12 11:05:52.061215,Minas Gerais,Ouro Preto,1
5abcf211-89c5-11ef-bab6-6045cb84ea6c,0,M,29,27,38,69,0,Edge,Windows,Direct,2024-10-13 10:03:28.566952,Sao Paulo,Sao Paulo,0
5b6ba246-89c5-11ef-8bc7-6045cb84ea6c,0,M,30,45,35,74,5,Edge,Windows,Social media,2024-10-09 08:44:08.711789,Sao Paulo,Campinas,0
5a17754e-89c5-11ef-b16e-6045cb84ea6c,1,F,27,3,66,7,0,Edge,Windows,Social media,2024-10-11 07:34:43.482414,Rio de Janeiro,Petropolis,1
5b059943-89c5-11ef-b365-6045cb84ea6c,1,M,16,20,0,65,0,Edge,Windows,Social media,2024-10-13 06:30:54.043091,Sao Paulo,Santos,1
59644c26-89c5-11ef-97ed-6045cb84ea6c,1,F,28,41,49,77,0,Edge,Android,Social media,2024-10-14 14:05:47.309318,Rio de Janeiro,Petropolis,0
5a980562-89c5-11ef-8204-6045cb84ea6c,0,M,26,21,23,17,0,Edge,Windows,Social media,2024-10-11 01:26:53.324963,Minas Gerais,Uberlandia,1
5a01bdd8-89c5-11ef-848a-6045cb84ea6c,1,F,18,47,0,3,7,Chrome,Android,Social media,2024-10-11 03:53:54.340091,Rio de Janeiro,Rio de Janeiro,1
59840460-89c5-11ef-abfc-6045cb84ea6c,0,F,18,58,69,81,0,FireFox,Android,Social media,2024-10-11 09:31:26.516143,Sao Paulo,Santos,0
5a2f7315-89c5-11ef-88f3-6045cb84ea6c,0,F,18,35,18,73,0,Edge,Android,Social media,2024-10-14 06:51:51.639643,Minas Gerais,Belo Horizonte,0
5b3cf2af-89c5-11ef-9078-6045cb84ea6c,1,M,31,37,10,1,0,Edge,Windows,Direct,2024-10-14 07:06:45.406828,Sao Paulo,Sao Paulo,1
594044d3-89c5-11ef-80df-6045cb84ea6c,0,F,19,54,65,8,2,FireFox,IOS,Social media,2024-10-11 19:14:16.072149,Sao Paulo,Campinas,1
59d67d7a-89c5-11ef-9623-6045cb84ea6c,0,F,27,48,61,9,0,Edge,Windows,Social media,2024-10-14 07:17:03.057640,Sao Paulo,Sao Paulo,1
5afe86f1-89c5-11ef-8244-6045cb84ea6c,1,M,30,39,67,73,0,Edge,IOS,Direct,2024-10-09 06:23:51.996747,Sao Paulo,Campinas,0
59faafdf-89c5-11ef-b158-6045cb84ea6c,0,F,34,22,56,80,19,FireFox,macOS,Social media,2024-10-09 05:21:58.293859,Rio de Janeiro,Niteroi,0
59bf4512-89c5-11ef-8e37-6045cb84ea6c,0,F,25,29,83,79,23,Edge,Windows,Social media,2024-10-10 06:45:20.905462,Rio de Janeiro,Niteroi,0
59a69c92-89c5-11ef-80b8-6045cb84ea6c,0,F,34,29,42,96,12,Edge,macOS,Social media,2024-10-11 06:51:43.742862,Rio de Janeiro,Petropolis,0
5b4351f0-89c5-11ef-84f4-6045cb84ea6c,1,M,30,1,72,80,0,Edge,Windows,Search engine,2024-10-14 08:45:21.447588,Rio de Janeiro,Rio de Janeiro,0
59cc6003-89c5-11ef-8276-6045cb84ea6c,1,F,23,43,16,2,0,Chrome,macOS,Social media,2024-10-10 08:23:18.990348,Minas Gerais,Uberlandia,1
5b428e8c-89c5-11ef-a480-6045cb84ea6c,0,M,22,465,46,46,0,Chrome,IOS,Search engine,2024-10-11 08:05:45.442586,Rio de Janeiro,Petropolis,0
5a974228-89c5-11ef-a83b-6045cb84ea6c,1,M,27,7,10,10,0,Chrome,Windows,Social media,2024-10-11 01:49:48.319965,Sao Paulo,Santos,1
5996fd68-89c5-11ef-a7a0-6045cb84ea6c,1,F,19,6,74,34,3,Chrome,IOS,Social media,2024-10-13 07:38:41.640483,Rio de Janeiro,Rio de Janeiro,0
5984798d-89c5-11ef-8293-6045cb84ea6c,0,F,26,23,5,68,0,FireFox,IOS,Social media,2024-10-11 08:31:32.519143,Minas Gerais,Ouro Preto,0
5a810338-89c5-11ef-aad6-6045cb84ea6c,1,M,21,56,22,88,0,Chrome,Android,Direct,2024-10-11 07:41:30.174175,Rio de Janeiro,Petropolis,0
5b761e04-89c5-11ef-b982-6045cb84ea6c,0,M,26,57,16,9,3,FireFox,Windows,Social media,2024-10-14 06:32:28.780493,Rio de Janeiro,Rio de Janeiro,1
594e92b1-89c5-11ef-80af-6045cb84ea6c,1,F,20,4,30,69,0,Edge,Windows,Social media,2024-10-11 10:38:06.166892,Rio de Janeiro,Rio de Janeiro,0
59d2ce0c-89c5-11ef-ba0e-6045cb84ea6c,0,F,32,6,47,70,0,Chrome,IOS,Social media,2024-10-08 06:01:31.032487,Rio de Janeiro,Niteroi,0
59e7224d-89c5-11ef-b882-6045cb84ea6c,1,F,29,25,76,69,0,Chrome,Android,Social media,2024-10-11 09:29:53.165716,Sao Paulo,Sao Paulo,0
59db510b-89c5-11ef-b75f-6045cb84ea6c,0,F,23,49,35,4,0,FireFox,Android,Social media,2024-10-12 06:50:03.088269,Rio de Janeiro,Rio de Janeiro,1
5972d90d-89c5-11ef-9929-6045cb84ea6c,1,F,31,27,26,51,0,Chrome,Android,Search engine,2024-10-11 04:42:27.403623,Sao Paulo,Santos,0
59f9276c-89c5-11ef-96be-6045cb84ea6c,1,F,23,31,22,14,0,Chrome,Windows,Social media,2024-10-14 07:41:01.283812,Rio de Janeiro,Niteroi,1
5997c0b6-89c5-11ef-8384-6045cb84ea6c,0,F,17,2,2,77,0,FireFox,Windows,Social media,2024-10-09 17:19:21.645483,Minas Gerais,Ouro Preto,0
594298a6-89c5-11ef-a3a5-6045cb84ea6c,1,F,27,44,16,63,0,Edge,Windows,Social media,2024-10-12 04:28:02.087402,Sao Paulo,Sao Paulo,0
5b78b831-89c5-11ef-a396-6045cb84ea6c,0,M,32,36,47,21,0,FireFox,Windows,Social media,2024-10-11 06:01:10.797547,Sao Paulo,Santos,0
597d7e64-89c5-11ef-97ae-6045cb84ea6c,0,F,27,57,15,84,0,FireFox,Windows,Social media,2024-10-11 05:45:48.473392,Sao Paulo,Santos,0
5a998bfa-89c5-11ef-8692-6045cb84ea6c,0,M,34,31,20,88,0,Chrome,Windows,Social media,2024-10-10 23:36:08.334962,Rio de Janeiro,Niteroi,0
5abc2ec0-89c5-11ef-af0d-6045cb84ea6c,1,M,30,13,37,81,0,FireFox,Windows,Social media,2024-10-10 07:14:59.561951,Minas Gerais,Uberlandia,0
5bb6536b-89c5-11ef-8294-6045cb84ea6c,0,M,28,30,7,67,0,Edge,Windows,Social media,2024-10-11 08:07:24.202290,Sao Paulo,Campinas,0
5a60ad59-89c5-11ef-b79b-6045cb84ea6c,0,F,34,40,37,7,20,Chrome,Android,Social media,2024-10-11 07:57:39.962261,Rio de Janeiro,Rio de Janeiro,0
5b59f8e4-89c5-11ef-addc-6045cb84ea6c,0,M,32,57,34,40,0,Edge,Windows,Search engine,2024-10-11 08:47:05.597041,Sao Paulo,Sao Paulo,0
5ae45d5d-89c5-11ef-9d69-6045cb84ea6c,1,M,18,34,88,18,0,Chrome,IOS,Social media,2024-10-11 06:15:05.825289,Rio de Janeiro,Niteroi,1
5b200c35-89c5-11ef-861e-6045cb84ea6c,1,M,24,46,89,88,0,Chrome,Windows,Social media,2024-10-11 09:29:44.216427,Minas Gerais,Ouro Preto,0
5ba10b06-89c5-11ef-986f-6045cb84ea6c,0,M,21,37,12,50,0,Edge,Windows,Social media,2024-10-11 03:59:42.061811,Minas Gerais,Ouro Preto,1
594acfeb-89c5-11ef-b453-6045cb84ea6c,0,F,18,55,55,73,0,Edge,Windows,Social media,2024-10-14 11:09:58.141245,Minas Gerais,Ouro Preto,0
5b028258-89c5-11ef-8303-6045cb84ea6c,0,M,26,45,53,31,3,FireFox,Windows,Social media,2024-10-11 08:21:36.022843,Sao Paulo,Sao Paulo,0
5aa21701-89c5-11ef-be7f-6045cb84ea6c,0,M,17,44,0,82,1,Edge,IOS,Social media,2024-10-11 07:24:13.390950,Rio de Janeiro,Rio de Janeiro,0
59e2ea83-89c5-11ef-8def-6045cb84ea6c,1,F,34,50,78,70,0,Chrome,macOS,Search engine,2024-10-14 09:50:21.139073,Rio de Janeiro,Petropolis,0
598929f2-89c5-11ef-987a-6045cb84ea6c,0,F,18,56,81,8,0,Chrome,Windows,Social media,2024-10-11 07:36:27.549873,Sao Paulo,Sao Paulo,1
59c59092-89c5-11ef-ba2c-6045cb84ea6c,1,F,25,29,83,57,0,Edge,Windows,Social media,2024-10-09 09:41:07.945717,Minas Gerais,Belo Horizonte,0
